Date,cdd,hdd,pcp,pdsi,phdi,pmdi,tavg,tmax,tmin,zndx
199701,0,1017,3.36,3.17,3.17,2.92,32.5,42.4,22.6,-0.48
199702,0,652,3.28,2.61,2.61,2.03,41.9,51.0,32.8,-0.7
199703,11,534,11.11,4.45,4.45,4.45,48.5,60.1,36.9,6.34
199704,0,446,2.45,3.59,3.59,3.08,50.2,63.2,37.2,-1.2
199705,29,217,5.45,3.84,3.84,3.84,59.0,71.3,46.8,1.85
199706,168,18,7.11,4.74,4.74,4.74,70.1,79.0,61.2,3.89
199707,351,0,2.4,-0.78,3.47,2.53,76.3,87.9,64.7,-2.35
199708,254,4,3.35,-0.81,3.01,1.91,73.0,83.9,62.1,-0.32
199709,120,55,2.36,-1.06,2.36,0.88,67.2,79.4,54.9,-1.01
199710,14,287,1.88,-1.34,1.73,-0.13,56.2,68.9,43.5,-1.17
199711,0,685,3.25,-1.5,1.25,-0.83,42.2,50.8,33.6,-0.9
199712,0,883,3.05,-1.74,0.73,-1.59,36.6,44.5,28.8,-1.19
199801,8,759,3.75,-1.72,-1.72,-1.72,40.8,48.4,33.2,-0.48
199802,0,638,3.22,-1.81,-1.81,-1.81,42.4,50.6,34.1,-0.8
199803,8,584,3.21,-2.19,-2.19,-2.19,46.5,56.1,37.0,-1.71
199804,3,326,7.55,1.36,-0.6,1.29,54.5,65.8,43.2,4.09
199805,147,61,5.08,1.3,1.3,1.3,67.9,78.9,56.8,0.22
199806,257,4,8.86,2.95,2.95,2.95,73.5,83.9,63.0,5.36
199807,338,0,4.92,2.91,2.91,2.91,76.0,85.6,66.5,0.78
199808,324,0,2.11,-0.5,2.11,1.43,75.4,87.0,63.9,-1.5
199809,252,11,1.08,-1.53,0.81,-1.22,73.0,87.2,58.9,-3.26
199810,30,213,2.71,-1.63,-1.63,-1.63,59.2,72.4,46.0,-0.77
199811,0,505,2.02,-2.37,-2.37,-2.37,48.3,60.0,36.6,-2.71
199812,0,756,4.81,-2.27,-2.27,-2.27,40.7,50.0,31.4,-0.44
199901,0,862,6.7,-1.24,-1.24,-0.12,37.5,47.3,27.7,2.39
199902,0,668,2.87,-1.47,-1.47,-0.8,41.4,52.0,30.8,-1.09
199903,0,730,3.43,-1.67,-1.67,-1.37,41.7,52.8,30.6,-1.03
199904,17,222,3.48,-1.88,-1.88,-1.88,58.4,70.0,46.8,-1.16
199905,98,100,2.89,-2.19,-2.19,-2.19,64.9,78.4,51.4,-1.51
199906,260,3,4.62,-1.8,-1.8,-1.52,73.5,84.6,62.5,0.48
199907,452,0,2.13,-2.77,-2.77,-2.77,79.5,90.9,68.1,-3.46
199908,322,0,1.97,-3.47,-3.47,-3.47,75.3,89.0,61.7,-2.95
199909,138,43,1.33,-4.01,-4.01,-4.01,68.1,84.2,52.0,-2.7
199910,16,275,2.98,-3.75,-3.75,-3.75,56.8,70.5,43.0,-0.47
199911,3,417,2.25,-4.38,-4.38,-4.38,51.3,63.9,38.7,-3.02
199912,0,824,3.44,-4.58,-4.58,-4.58,38.7,48.8,28.5,-1.98
200001,0,978,3.79,-4.28,-4.28,-4.28,33.8,43.2,24.3,-0.51
200002,0,616,4.68,-3.63,-3.63,-3.33,43.1,54.1,32.2,0.63
200003,15,484,3.53,-3.84,-3.84,-3.84,50.1,62.8,37.4,-1.76
200004,1,341,4.55,-3.21,-3.21,-2.87,53.9,66.1,41.7,0.72
200005,131,71,4.66,-2.9,-2.9,-2.52,67.0,78.9,55.1,-0.06
200006,248,4,4.41,-2.48,-2.48,-1.91,73.1,84.2,62.0,0.36
200007,293,0,4.72,-1.98,-1.98,-1.1,74.5,85.3,63.7,0.72
200008,299,0,3.91,-1.58,-1.58,-0.46,74.8,85.6,63.9,0.59
200009,117,57,3.49,-1.23,-1.23,0.07,67.2,78.4,56.0,0.55
200010,33,203,0.88,-1.87,-1.87,-1.32,59.6,73.4,45.8,-2.28
200011,0,629,2.82,-2.02,-2.02,-1.73,44.2,54.4,34.0,-1.05
200012,0,1196,3.85,-1.83,-1.83,-1.49,26.7,35.4,18.0,-0.05
200101,0,1037,2.09,-2.18,-2.18,-2.18,31.8,41.2,22.3,-1.63
200102,0,671,4.22,-1.86,-1.86,-1.65,41.3,51.5,31.1,0.3
200103,0,737,2.82,-2.21,-2.21,-2.21,41.4,51.9,30.9,-1.64
200104,26,182,1.91,-3.05,-3.05,-3.05,59.9,72.4,47.4,-3.2
200105,119,82,4.57,-2.92,-2.92,-2.92,66.2,78.2,54.1,-0.53
